Date,Open,High,Low,Close,High_Last_22_Days,Low_Last_22_Days,Days_Since_High_Last_22_Days,Days_Since_Low_Last_22_Days,%_Diff_From_High_Last_22_Days,%_Diff_From_Low_Last_22_Days,High_Next_6_Days,%_Diff_From_High_Next_6_Days,Low_Next_6_Days,%_Diff_From_Low_Next_6_Days
2022-01-22,35480.35,35879.35,35349.1,35802.68,39068.28,34000.0,2,0,-8.35869917999973,5.302000000000001,36195.21,-1.0844805155157238,34259.43,4.504599171673317
2022-01-22,35750.49,36195.21,35536.76,35606.8,39068.28,34000.0,2,0,-8.860077792009262,4.725882352941185,35664.85,-0.1627652997278711,34259.43,3.932844183338726
2022-01-22,35616.88,35664.85,35001.11,35002.86,38764.0,34000.0,2,0,-9.702662263956247,2.9495882352941196,35501.0,-1.403171741641079,34259.43,2.170001077075714
2022-01-22,35025.93,35324.3,34800.0,34861.43,38629.59,34000.0,2,0,-9.754594858500948,2.5336176470588243,35711.2,-2.379561594121723,34259.43,1.757180431781848
2022-01-22,34882.36,35494.17,34528.49,35079.08,38521.4,34000.0,2,0,-8.936123816891389,3.1737647058823577,35711.2,-1.7700889356840301,34259.43,2.3924799682890274
2022-01-22,35107.48,35199.21,34488.88,34617.19,38463.9,34000.0,2,0,-10.000831948918334,1.8152647058823597,35711.2,-3.0634926857680362,34259.43,1.0442672280303613
2022-01-22,34613.85,34777.85,34259.43,34399.79,38433.86,34000.0,2,0,-10.496135438907254,1.175852941176473,35711.2,-3.672265283720503,34363.25,0.10633452889351523
2022-01-22,34412.93,34842.74,34363.25,34537.88,37151.92,34000.0,2,0,-7.036083195700252,1.5819999999999925,35711.2,-3.2855798741011215,34445.78,0.26737672945713103
2022-01-22,34545.29,35501.0,34445.78,35309.31,36838.59,34000.0,2,0,-4.15129895036699,3.8509117647058755,35711.2,-1.125389233629784,34736.18,1.6499511460385035
2022-01-22,35313.93,35711.2,35098.77,35428.25,36825.98,34000.0,2,0,-3.7954998074728854,4.200735294117647,35545.02,-0.328512967498673,34736.18,1.9923607028752146
2022-01-22,35398.85,35398.85,34736.18,34880.46,36696.47,34000.0,2,0,-4.948732126005586,2.589588235294115,35545.02,-1.869628994441409,34758.72,0.35024304692462194
2022-01-22,34884.67,35129.0,34758.72,35091.11,36696.47,34000.0,2,0,-4.37469871080243,3.209147058823531,35579.4,-1.3723952624271372,34819.58,0.7798198599753323
2022-01-23,35084.79,35458.55,34945.08,35413.05,36696.47,34000.0,3,1,-3.497393618514256,4.156029411764715,35579.4,-0.46754582707971054,34819.58,1.704414585127107
2022-01-23,35414.65,35545.02,35297.27,35352.37,36427.46,34000.0,3,1,-2.9513174950984684,3.9775588235294195,35759.22,-1.1377485303091022,34819.58,1.5301448208163362
2022-01-23,35301.23,35363.34,34861.36,34905.41,36353.39,34000.0,3,1,-3.983067328796561,2.6629705882353045,35965.51,-2.947546135172276,34819.58,0.24649923979554533
2022-01-23,34899.06,35106.84,34819.58,35077.89,36195.21,34000.0,3,1,-3.0869278006675462,3.1702647058823508,36183.4,-3.055296074995722,34980.56,0.2782402568741088
2022-01-23,35073.21,35300.13,34986.6,35249.22,36195.21,34000.0,3,1,-2.613577873978347,3.674176470588239,36183.4,-2.581791650314786,34980.56,0.7680265839083293
2022-01-23,35249.83,35579.4,34980.56,35476.09,36195.21,34000.0,3,1,-1.9867822289192483,4.341441176470577,36183.4,-1.9547914236915407,35197.44,0.7916768946832331
2022-01-23,35474.02,35546.44,35197.44,35302.49,36195.21,34000.0,3,1,-2.466403703694498,3.8308529411764645,36183.4,-2.4345694434464518,35261.81,0.11536560375091437
2022-01-23,35269.6,35759.22,35261.81,35628.43,36195.21,34000.0,3,1,-1.5658978080248707,4.7895,36183.4,-1.5337696291669691,35366.69,0.7400749122974131
2022-01-23,35587.97,35965.51,35366.69,35850.11,36195.21,34259.43,3,1,-0.9534410768717699,4.643042806024503,36183.4,-0.9211129965674891,35071.03,2.221434614267108
2022-01-23,35877.64,36183.4,35784.55,35904.85,36195.21,34259.43,3,1,-0.8022055957128046,4.802823631333032,36112.04,-0.5737421646630938,35071.03,2.377517854479893
2022-01-23,35922.75,35972.71,35675.31,35924.34,36195.21,34259.43,3,1,-0.7483586916611414,4.859713077538057,36112.04,-0.519771245268903,35071.03,2.433090787467598
2022-01-23,35936.4,35936.4,35635.3,35700.0,36183.4,34259.43,3,1,-1.3359717439488865,4.204886070784014,36112.04,-1.1410044960074281,35071.03,1.7934175300810988
2022-01-23,35711.31,35860.27,35581.6,35833.19,36183.4,34259.43,3,1,-0.9678747713039657,4.593654944054825,36112.04,-0.7721801371509295,34872.08,2.7561017295211543
2022-01-23,35829.6,36080.88,35723.11,35996.81,36183.4,34259.43,3,1,-0.51567846028843,5.0712460773573795,36112.04,-0.3190902535553328,34624.59,3.96313718083016
2022-01-23,36024.46,36112.04,35071.03,35352.12,36183.4,34259.43,3,1,-2.2974070982826347,3.1894576179463647,35466.5,-0.3225015155146332,34624.59,2.1011945556611824
2022-01-23,35325.67,35371.15,35130.91,35300.71,36183.4,34259.43,3,1,-2.439488826367899,3.0393967441956824,35579.4,-0.783290330921832,34624.59,1.9527162632106336
2022-01-23,35321.82,35466.5,35193.67,35210.57,36183.4,34363.25,3,1,-2.68860858846875,2.465773755392752,35579.4,-1.0366391788506881,34624.59,1.6923810505770704
2022-01-23,35228.44,35457.55,35209.6,35345.14,36183.4,34445.78,3,1,-2.316697712210577,2.6109439240452694,36574.47,-3.3611696902238135,34624.59,2.081035472188993
2022-01-23,35344.95,35422.19,34872.08,34981.42,36183.4,34736.18,3,1,-3.321910047148701,0.7060073963227907,36574.47,-4.355633861543319,34624.59,1.0305681597962655
2022-01-23,34954.0,35220.22,34624.59,34799.12,36183.4,34624.59,3,0,-3.8257322418567594,0.5040637304297498,36574.47,-4.854068972154616,34736.8,0.179406278068215
2022-01-23,34784.65,35399.02,34736.8,35321.99,36183.4,34624.59,3,0,-2.380677327172138,2.014175474713207,36574.47,-3.424465207561458,35115.62,0.587687188778086
2022-01-23,35298.0,35579.4,35115.62,35357.49,36183.4,34624.59,3,0,-2.2825660385701827,2.1167037645788773,36574.47,-3.327402967151686,35186.59,0.4856963974059478
2022-01-23,35340.13,35559.93,35286.52,35530.21,36183.4,34624.59,3,0,-1.8052200732932844,2.6155399962858845,36574.47,-2.855160990712926,35090.7,1.2524971003713292
2022-01-23,35563.0,36574.47,35405.81,36293.62,36574.47,34624.59,0,0,-0.7678853582840668,4.820360327732419,36276.86,0.04620024996651319,34974.42,3.7718995768907804
2022-01-24,36262.21,36276.86,35775.04,35854.77,36574.47,34624.59,1,1,-1.9677660400820691,3.552908496533823,36069.99,-0.5966733009906606,34974.42,2.5171253733442858
2022-01-24,35889.26,36069.99,35622.1,35681.61,36574.47,34624.59,1,1,-2.4412110414723727,3.052801491656664,35742.09,-0.16921226486754393,34820.04,2.47435097719589
2022-01-24,35682.0,35742.09,35186.59,35225.72,36574.47,34624.59,1,1,-3.6876815986670484,1.736136081322565,35582.74,-1.0033516249732226,34793.6,1.2419525429964207
2022-01-24,35192.81,35421.66,35192.81,35387.34,36574.47,34624.59,1,1,-3.245788660778966,2.202914171691275,35582.74,-0.5491426461256257,34445.78,2.733455302797607
2022-01-24,35366.56,35496.19,35090.7,35133.6,36574.47,34624.59,1,1,-3.939551277161371,1.4700823894232453,35582.74,-1.2622411877219109,33251.0,5.66178460798171
2022-01-24,35111.95,35243.28,34974.42,35198.51,36574.47,34624.59,1,1,-3.7620777553304228,1.6575503132311618,38050.0,-7.494060446780547,32967.93,6.765908566294583
2022-01-24,35197.31,35373.74,35069.44,35288.06,36574.47,34624.59,1,1,-3.5172348362122636,1.916181534568355,38050.0,-7.2587122207621615,32967.93,7.037536175307328
2022-01-24,35269.93,35325.54,34820.04,34889.71,36574.47,34624.59,1,1,-4.60638253951459,0.7656985974418834,38050.0,-8.305624178712224,32950.72,5.884514814850776
2022-01-24,34909.14,35582.74,34793.6,34992.25,36574.47,34624.59,1,1,-4.326023042849291,1.0618465085074034,38050.0,-8.036136662286465,32950.72,6.1957068009439515
2022-01-24,34969.37,35095.3,34445.78,34520.49,36574.47,34445.78,1,0,-5.615884522728567,0.2168915902034999,38050.0,-9.275978975032857,32950.72,4.763993017451506
2022-01-24,34512.8,34585.2,33251.0,33289.2,36574.47,33251.0,1,0,-8.982413142282045,0.1148837628943403,38050.0,-12.51195795006571,32950.72,1.027230967942418
2022-01-24,33286.53,38050.0,32967.93,33708.61,38050.0,32967.93,0,0,-11.409697766097239,2.2466682014915715,35553.0,-5.18771974235648,32950.72,2.3000711365335853
2022-01-24,33705.11,33832.44,33050.36,33112.43,38050.0,32967.93,0,0,-12.976530880420498,0.4383047403946805,36470.08,-9.2065879756776,32950.72,0.49076317603985325
2022-01-24,33112.44,33784.35,32950.72,33321.11,38050.0,32950.72,0,0,-12.428094612352167,1.1240725544085208,36470.08,-8.634392905088228,33100.0,0.6680060422960743
2022-01-24,33333.96,34152.46,33100.0,33628.56,38050.0,32950.72,0,0,-11.620078843626814,2.057132590729418,37556.25,-10.45815277084374,33248.0,1.1446102021174136
2022-01-24,33666.13,34363.25,33248.0,34205.92,38050.0,32950.72,0,0,-10.102706964520372,3.809324955570006,37556.25,-8.920832085205529,33830.82,1.1087523151966123
2022-01-24,34244.22,34613.84,33830.82,34453.4,38050.0,32950.72,0,0,-9.452299605781862,4.560385933903721,37556.25,-8.261873855882838,34132.21,0.9410172971512901
2022-01-24,34466.35,35553.0,34132.21,35400.02,38050.0,32950.72,0,0,-6.964467805519062,7.433221489545587,37556.25,-5.741334664669671,35204.22,0.5561833212040932
2022-01-24,35396.33,36470.08,35204.22,36211.3,38050.0,32950.72,0,0,-4.832325886990794,9.895322469433147,37556.25,-3.5811615909469054,35671.69,1.51271218156471
2022-01-24,36188.7,36355.81,35671.69,36100.58,38050.0,32950.72,0,0,-5.123311432325883,9.559305532625691,37556.25,-3.875972707605254,35965.51,0.3755542462765013
2022-01-24,36088.88,37556.25,35973.07,37202.53,38050.0,32950.72,0,0,-2.2272536136662318,12.903542016684302,37250.3,-0.1282405779282424,35965.51,3.4394618622118713
2022-01-24,37250.3,37250.3,36758.69,36827.07,38050.0,32950.72,0,0,-3.214007884362682,11.76408284856901,36880.0,-0.14351952277657345,35965.51,2.395517260842395
2022-01-24,36840.44,36880.0,36312.23,36423.15,38050.0,32950.72,0,0,-4.275558475689878,10.538252274912354,36794.44,-1.0090926781328942,35917.44,1.4079789650932781
2022-01-24,36381.46,36794.44,36381.46,36724.99,38050.0,32950.72,0,0,-3.4822864651774035,11.45428688659913,36721.81,0.008659703865360371,35848.58,2.444755133955086
2022-01-25,36721.59,36721.81,36049.92,36058.2,38050.0,32950.72,1,1,-5.234691195795014,9.43068922317933,36511.48,-1.2414725450735113,35848.58,0.5847372476120263
2022-01-25,36081.38,36194.39,35965.51,36153.67,38050.0,32950.72,1,1,-4.983784494086732,9.720424925464442,36511.48,-0.9799931418830595,35722.43,1.2071967108620492
2022-01-25,36130.0,36359.13,36120.63,36335.73,38050.0,32950.72,1,1,-4.505308804204985,10.272946994784945,36545.02,-0.5726908892100582,35722.43,1.716848489870378
2022-01-25,36344.93,36481.94,36205.9,36463.75,38050.0,32950.72,1,1,-4.1688567674113015,10.66146657796855,36545.02,-0.22238324127335762,35722.43,2.075222766200395
2022-01-25,36454.87,36511.48,35917.44,35957.11,38050.0,32950.72,1,1,-5.500367936925097,9.123897747909604,36814.81,-2.32976891636816,35722.43,0.6569541881669312
2022-01-25,35963.02,36122.65,35848.58,36070.81,38050.0,32950.72,1,1,-5.201550591327207,9.46895849316797,36814.81,-2.020925817626113,35722.43,0.9752416059041823
2022-01-25,36082.63,36138.45,35861.13,35867.63,38050.0,32950.72,1,1,-5.735532194480953,8.852340707577849,36814.81,-2.5728232741116965,35722.43,0.406467309194803
2022-01-25,35867.63,36127.31,35722.43,36075.15,38050.0,32950.72,1,1,-5.190144546649142,9.48212967728778,36814.81,-2.0091370836899505,36030.04,0.12520108220807022
2022-01-25,36047.9,36545.02,36030.04,36107.98,38050.0,32950.72,1,1,-5.103863337713527,9.581763312000472,37170.37,-2.8581636394795082,36062.12,0.12716945093633036
2022-01-25,36107.98,36536.96,36062.12,36449.7,37556.25,32950.72,1,1,-2.946380429355974,10.618827145506975,37170.37,-1.9388292341453839,36000.0,1.2491666666666585
2022-01-25,36462.33,36814.81,36312.23,36471.3,37556.25,32950.72,1,1,-2.888866699950067,10.684379582600931,37170.37,-1.8807184324503619,36000.0,1.3091666666666748
2022-01-25,36456.86,36655.39,36255.57,36444.0,37556.25,33100.0,1,1,-2.9615576635047427,10.102719033232628,37494.35,-2.801355404214231,36000.0,1.2333333333333334
2022-01-25,36449.24,36768.22,36224.55,36557.15,37556.25,33248.0,1,1,-2.6602762522882304,9.952929499518772,37552.3,-2.6500374144859338,36000.0,1.547638888888893
2022-01-25,36568.54,36636.77,36269.8,36525.77,37556.25,33830.82,1,1,-2.743830920286246,7.965961215246916,37552.3,-2.733600871318151,36000.0,1.4604722222222133
2022-01-25,36519.48,37170.37,36268.71,36317.22,37556.25,34132.21,1,1,-3.299131303045429,6.401607162266967,37552.3,-3.2889596642549237,36000.0,0.8811666666666699
2022-01-25,36299.51,36793.11,36000.0,36554.63,37556.25,35204.22,1,1,-2.666986187385595,3.835932169495578,37552.3,-2.6567480553787792,36442.83,0.3067818827461963
2022-01-25,36559.47,37096.2,36525.78,36849.08,37556.25,35671.69,1,1,-1.8829622233316645,3.3006285937111453,37552.3,-1.8726416224838456,36442.83,1.1147597483510474
2022-01-25,36870.82,37494.35,36830.57,37326.27,37556.25,35722.43,1,1,-0.6123614578132885,4.489728162389839,37552.3,-0.6019072067490037,36442.83,2.4241805589741388
2022-01-25,37298.4,37552.3,37160.85,37355.1,37552.3,35722.43,0,1,-0.5251342793916867,4.5704337582857555,37445.13,-0.24043179980947813,36442.83,2.5032907707771233
2022-01-25,37335.86,37445.13,36944.51,37110.4,37552.3,35722.43,0,1,-1.1767588137078193,3.8854299665504315,37124.83,-0.03886886485406207,36442.83,1.8318280989703588
2022-01-25,37100.0,37124.83,36632.48,36886.75,37552.3,35722.43,0,1,-1.772328192946911,3.2593527372018074,37086.26,-0.5379620376926711,36442.83,1.2181271322781415
2022-01-25,36890.0,36924.72,36442.83,36588.06,37552.3,35722.43,0,1,-2.5677255454393078,2.423211410869858,37534.08,-2.5204294337306363,36474.75,0.3106532601320028
2022-01-25,36610.18,36810.0,36474.75,36810.0,37552.3,35722.43,0,1,-1.9767098153774945,3.0445017318250738,37884.0,-2.8349699081406396,36589.4,0.6029068528043602
2022-01-25,36770.3,37063.0,36750.73,36975.91,37552.3,35722.43,0,1,-1.534899327071842,3.5089438204511936,38000.0,-2.694973684210517,36589.4,1.0563441871143064
2022-01-26,37006.76,37025.79,36599.61,36655.78,37552.3,35722.43,1,2,-2.387390386208046,2.61278418069543,38000.0,-3.537421052631582,36589.4,0.18141866223550365
2022-01-26,36665.49,36941.47,36589.4,36881.8,37552.3,35722.43,1,2,-1.7855098089864,3.2454958971156294,38000.0,-2.9426315789473607,36821.9,0.1626749298651114
2022-01-26,36876.52,37086.26,36821.9,36852.89,37552.3,35722.43,1,2,-1.862495772562542,3.1645663522890213,38000.0,-3.018710526315791,36829.86,0.06253078344582041
2022-01-26,36845.77,37534.08,36829.86,37436.93,37552.3,35722.43,1,2,-0.3072248570660189,4.799505520761046,38005.56,-1.4961758226954094,37191.91,0.6587991850915879
2022-01-26,37466.07,37884.0,37284.85,37792.39,37884.0,35722.43,0,2,-0.241817125963469,5.79456660703093,38188.12,-1.0362646812673764,37191.91,1.6145446684507354
2022-01-26,37806.55,38000.0,37623.93,37623.93,38000.0,36000.0,0,2,-0.9896578947368414,4.510916666666668,38267.94,-1.6828969628362593,37191.91,1.161596702078481
2022-01-26,37616.94,37823.49,37237.48,37325.6,38000.0,36000.0,0,2,-1.7747368421052672,3.682222222222218,38267.94,-2.4624790359763384,37191.91,0.35945989329398526
2022-01-26,37369.4,37413.82,37191.91,37371.78,38000.0,36000.0,0,2,-1.6532105263157924,3.8104999999999967,38292.25,-2.403802335981827,37364.28,0.020072646923746423
2022-01-26,37382.52,37711.6,37364.28,37636.41,38000.0,36000.0,0,2,-0.9568157894736751,4.545583333333343,38532.44,-2.3253912806975077,37578.15,0.15503690309395762
2022-01-26,37616.06,38005.56,37596.31,37684.0,38005.56,36000.0,0,2,-0.8460867304678518,4.677777777777778,38532.44,-2.201884957194515,37578.15,0.2816796462838073
2022-01-26,37636.71,38188.12,37578.15,37961.6,38188.12,36000.0,0,2,-0.5931687655742259,5.448888888888885,38532.44,-1.4814530302259699,37642.48,0.8477656094922421
2022-01-26,37961.65,38267.94,37816.83,38126.23,38267.94,36000.0,0,2,-0.37030997749029376,5.906194444444454,38532.44,-1.054202640684055,37642.48,1.285117239884301
2022-01-26,38125.14,38125.14,37778.15,37794.99,38267.94,36000.0,0,2,-1.235890931155438,4.986083333333328,38532.44,-1.9138419472008634,37597.36,0.5256486093704382
2022-01-26,37795.08,38292.25,37642.48,38252.68,38292.25,36442.83,0,2,-0.10333683708844403,4.966271829053887,38946.0,-1.7802084938119438,37426.05,2.208702227459209
2022-01-26,38224.48,38532.44,38095.3,38270.3,38532.44,36442.83,0,2,-0.6803098895372299,5.014621531862375,38946.0,-1.734966363683041,36706.3,4.260848955084005
2022-01-26,38247.68,38389.95,37844.79,38006.94,38532.44,36442.83,0,2,-1.3637859424422643,4.291955372291341,38946.0,-2.411184717300872,36334.28,4.603531430924194
2022-01-26,37993.91,38325.76,37941.96,38304.47,38532.44,36442.83,0,2,-0.5916313630800467,5.108384831803675,38946.0,-1.647229497252603,36279.21,5.582425857674415
2022-01-26,38310.16,38404.84,38041.14,38086.65,38532.44,36442.83,0,2,-1.1569212850263333,4.510681525007799,38946.0,-2.2065167154521608,36279.21,4.982026896396042
2022-01-26,38083.99,38315.02,37597.36,37975.94,38532.44,36442.83,0,2,-1.444237634574919,4.2068906284171685,38946.0,-2.4907821085605653,36279.21,4.676865896473499
2022-01-26,37981.7,38946.0,37426.05,37594.45,38946.0,36474.75,0,2,-3.47031787603349,3.0697948580867505,37582.98,0.030519133927096487,35836.35,4.905912572011376
2022-01-26,37582.98,37582.98,36706.3,37051.44,38946.0,36589.4,0,2,-4.864581728547213,1.2627700918845373,37199.28,-0.39742704697509335,35692.61,3.8070345654184483
2022-01-26,37055.88,37199.28,36334.28,36357.05,38946.0,36334.28,0,0,-6.647537616186507,0.06266809195064296,37114.27,-2.0402395089543566,35535.0,2.3133530322217615
2022-01-26,36350.64,36590.17,36279.21,36543.77,38946.0,36279.21,0,0,-6.1681045550249145,0.7292330786695677,37114.27,-1.5371446077209658,35535.0,2.8388068101871307
2022-01-26,36532.14,36927.06,36462.89,36829.32,38946.0,36279.21,0,0,-5.434909875211832,1.5163229849823097,37114.27,-0.7677639894304727,35535.0,3.642380751371886
2022-01-27,36824.02,37114.27,36728.26,37049.36,38946.0,36279.21,1,1,-4.869922456734964,2.122841153376828,37030.3,0.05147136264085808,35535.0,4.261601238215845
2022-01-27,37027.11,37030.3,35836.35,35878.32,38946.0,35836.35,1,0,-7.876752426436605,0.11711572188574217,36312.23,-1.194941759291576,35535.0,0.9661460531869979
2022-01-27,35852.73,36049.11,35692.61,36036.33,38946.0,35692.61,1,0,-7.471036820212598,0.9630004642417608,36513.56,-1.306993894870826,35535.0,1.410806247361761
2022-01-27,36023.43,36244.8,35535.0,35774.8,38946.0,35535.0,1,0,-8.142556360088319,0.6748276347263343,36662.3,-2.420742833919312,35721.96,0.14792021490423196
2022-01-27,35774.9,36012.27,35721.96,35956.64,38946.0,35535.0,1,0,-7.675653468905666,1.1865484733361458,36678.88,-1.9690895687109258,35838.17,0.33056933431590163
2022-01-27,35978.74,36129.87,35846.57,36020.71,38946.0,35535.0,1,0,-7.51114363477636,1.3668495849162772,36814.61,-2.1564808102000845,35838.17,0.5093452037311081
2022-01-27,36024.07,36200.98,35879.35,36156.11,38946.0,35535.0,1,0,-7.163482771016278,1.747882369494866,36826.28,-1.819814545482189,35838.17,0.8871546733552588
2022-01-27,36178.2,36312.23,36000.0,36196.5,38946.0,35535.0,1,0,-7.059775073178247,1.861544955677501,36882.45,-1.8598276416018924,35838.17,0.9998557404019284
2022-01-27,36225.27,36513.56,35838.17,36473.64,38946.0,35535.0,1,0,-6.348174395316594,2.6414520894892344,37230.0,-2.0315874294923466,36312.23,0.4445058868595958
2022-01-27,36473.27,36662.3,36361.57,36567.87,38946.0,35535.0,1,0,-6.106224002464945,2.9066272688898342,37230.0,-1.778485092667197,36312.23,0.7040052346000215
2022-01-27,36566.18,36678.88,36312.23,36347.23,38946.0,35535.0,1,0,-6.672752015611351,2.285718305895605,37230.0,-2.3711254364759515,36315.14,0.08836534844696671
2022-01-27,36346.22,36814.61,36315.14,36712.4,38946.0,35535.0,1,0,-5.735120423149999,3.3133530322217575,37230.0,-1.390276658608645,36164.46,1.5151339187699813
2022-01-27,36718.73,36826.28,36500.0,36707.51,38946.0,35535.0,1,0,-5.747676269706768,3.299591951597023,37230.0,-1.403411227504695,36035.57,1.8646576146846086
2022-01-27,36707.59,36882.45,36570.86,36866.79,38946.0,35535.0,1,0,-5.338699738098904,3.7478260869565236,37230.0,-0.9755842062852516,35900.0,2.6930083565459633
2022-01-27,36853.49,37230.0,36706.29,36917.93,38946.0,35535.0,1,0,-5.207389719098238,3.8917405374982423,37049.38,-0.35479676043161074,35511.32,3.961018627299691
2022-01-27,36894.24,37049.38,36530.63,36653.13,38946.0,35535.0,1,0,-5.887305499922977,3.1465597298438084,36784.8,-0.35794676061853137,35511.32,3.215340911010905
2022-01-27,36666.79,36784.8,36342.52,36539.75,38946.0,35535.0,1,0,-6.17842653931084,2.827494019980301,36994.84,-1.2301445282639323,35511.32,2.8960624386815255
2022-01-27,36550.31,36611.12,36164.46,36279.98,37582.98,35535.0,1,0,-3.4669949003511698,2.0964682707190185,37251.0,-2.606695122278588,35511.32,2.1645492197980913
2022-01-27,36294.67,36357.51,36035.57,36238.41,37230.0,35535.0,1,0,-2.6634165995165096,1.9794850147741763,37480.0,-3.3126734258270987,35511.32,2.047487955953211
2022-01-27,36220.53,36350.23,35900.0,36241.61,37230.0,35535.0,1,0,-2.6548213806070358,1.9884902209089648,37480.0,-3.3041355389541076,35511.32,2.0564991670261787
2022-01-27,36232.81,36426.22,35511.32,35565.07,37230.0,35511.32,1,0,-4.472011818426001,0.15136018599139653,37480.0,-5.109204909284952,35543.69,0.06015132362452345
2022-01-27,35588.06,36311.63,35543.69,36230.81,37230.0,35511.32,1,0,-2.683830244426544,2.026086329654876,37480.0,-3.3329509071504866,35903.95,0.9103733711750396
2022-01-27,36187.91,36994.84,35903.95,36716.25,37230.0,35511.32,1,0,-1.3799355358581789,3.3930870494253673,37480.0,-2.037753468516542,36635.7,0.2198675062848613
2022-01-27,36716.24,37251.0,36716.24,37208.36,37251.0,35511.32,0,0,-0.11446672572548232,4.778870512276088,37480.0,-0.7247598719316953,36635.7,1.5631201259973293
2022-01-28,37179.62,37480.0,37099.59,37198.11,37480.0,35511.32,0,1,-0.75210779082177,4.750006476807962,37534.15,-0.8952913546730134,36635.7,1.5351419517028568
2022-01-28,37197.88,37231.98,36758.4,36907.55,37480.0,35511.32,0,1,-1.527347918890067,3.931788511381732,37534.15,-1.6694130545116874,36635.7,0.7420357738490212
2022-01-28,36909.88,36993.44,36635.7,36968.32,37480.0,35511.32,0,1,-1.3652081109925303,4.102917041664461,37534.15,-1.5075071634764652,36443.11,1.441177769954318
2022-01-28,36953.64,37462.33,36925.93,37373.22,37480.0,35511.32,0,1,-0.28489861259338,5.243116842741981,37534.15,-0.4287562126756575,36436.65,2.570406445158926
2022-01-28,37375.11,37462.33,37016.09,37252.99,37480.0,35511.32,0,1,-0.6056830309498453,4.904548746709495,37534.15,-0.7490778397805825,36336.57,2.522032211625914
2022-01-28,37237.11,37361.33,37137.52,37234.79,37480.0,35511.32,0,1,-0.654242262540019,4.853297483731951,37534.15,-0.7975670156377608,36336.57,2.471944930410331
2022-01-28,37221.69,37534.15,36932.76,36932.76,37534.15,35511.32,0,1,-1.6022475532281917,4.00277995861602,37126.26,-0.5211944321889681,36173.98,2.0975850597584196
2022-01-28,36927.16,37126.26,36794.44,36798.61,37534.15,35511.32,0,1,-1.9596554071425645,3.6250130944160928,36999.0,-0.5416092326819628,36173.98,1.7267383904121063
2022-01-28,36797.89,36875.63,36443.11,36674.39,37534.15,35511.32,0,1,-2.290607353570021,3.275209144576996,37122.8,-1.207909963688093,36173.98,1.3833423914095053
2022-01-28,36666.46,36844.32,36436.65,36505.38,37534.15,35511.32,0,1,-2.7408906289339283,2.799276399750833,37308.24,-2.151964284565556,36173.98,0.916128111974392
2022-01-28,36493.53,36692.08,36336.57,36641.07,37534.15,35511.32,0,1,-2.3793798447547148,3.181379909279632,37390.7,-2.004856822685848,36173.98,1.2912319849792488
2022-01-28,36607.35,36667.01,36344.2,36457.65,37534.15,35511.32,0,1,-2.8680548247396036,2.664868554590485,37390.7,-2.4954066118045284,36173.98,0.7841824427392237
2022-01-28,36460.11,36605.52,36173.98,36280.77,37534.15,35511.32,0,1,-3.3393056723011036,2.166773862531714,37390.7,-2.9684654205457517,36230.7,0.13819771630136793
2022-01-28,36310.32,36999.0,36230.7,36930.43,37534.15,35511.32,0,1,-1.6084552334340891,3.9962186705535045,37390.7,-1.230974547146742,36631.0,0.8174224017908337
2022-01-28,36954.12,37122.8,36631.0,36775.55,37534.15,35511.32,0,1,-2.021092791497872,3.560076054621465,37868.87,-2.887120740597751,36682.16,0.25459242312884356
2022-01-28,36763.17,37308.24,36682.16,37218.29,37534.15,35511.32,0,1,-0.8415269827610338,4.806833426636918,38022.11,-2.114085725384519,36775.0,1.205411284840247
2022-01-28,37223.99,37390.7,37036.85,37134.84,37534.15,35511.32,0,1,-1.0638578467875388,4.571837937874449,38022.11,-2.333563287255768,36775.0,0.978490822569671
2022-01-28,37158.14,37209.68,36782.08,36844.46,37534.15,35511.32,0,1,-1.8374999833485033,3.7541268530710754,38022.11,-3.0972768213021356,36775.0,0.18887831407205746
2022-01-28,36876.79,37136.69,36779.46,37095.66,37534.15,35543.69,0,1,-1.1682427869020557,4.3663727654613265,38022.11,-2.4366085943152473,36775.0,0.8719510537049721
2022-01-28,37080.63,37270.39,36775.0,37257.28,37534.15,35903.95,0,1,-0.7376482483285292,3.769306719734185,38022.11,-2.0115401275731455,37155.82,0.27306623834435395
2022-01-28,37255.63,37868.87,37155.82,37750.71,37868.87,36173.98,0,1,-0.31202409789360885,4.358740730215463,38022.11,-0.7137952102079592,37484.05,0.7113959137286291
2022-01-28,37778.15,38022.11,37695.25,37818.05,38022.11,36173.98,0,1,-0.5366877324798589,4.544896635648053,38012.29,-0.5109926289628905,37484.05,0.8910456580865728
2022-01-28,37821.92,37976.0,37663.86,37698.53,38022.11,36173.98,0,1,-0.8510311500334983,4.214493401057875,38012.29,-0.8254172532094279,37484.05,0.5721900381628877
2022-01-28,37689.93,37870.5,37652.8,37748.36,38022.11,36173.98,0,1,-0.7199758245925858,4.352244348009252,38012.29,-0.6943280712632685,37484.05,0.7051265805055688
2022-01-29,37713.14,38012.29,37685.97,37829.76,38022.11,36173.98,1,2,-0.5058898625036815,4.577267969960725,37937.58,-0.2842036840515386,37484.05,0.9222856121470308
2022-01-29,37831.94,37913.33,37507.29,37576.38,38022.11,36173.98,1,2,-1.1722915956005682,3.8768197472326626,37959.81,-1.0100946237612893,37484.05,0.24631810063212076
